Unnamed: 0,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,VWAP,LOG_DIFF_CH_CLOSING_PRICE
994,HAVELLS,EQ,N,647.8,620.05,620.05,627.6,623.2,613.05,2333347,1487470773.65,806.85,585.5,61590,INE176B01034,2020-03-02,637.48,
996,HAVELLS,EQ,N,645.0,618.0,629.0,638.55,639.0,627.6,1520126,962744014.5,806.85,585.5,40605,INE176B01034,2020-03-03,633.33,0.017296960083394097
1000,HAVELLS,EQ,N,642.75,619.25,641.0,632.95,633.5,638.55,1304147,825775977.95,806.85,585.5,31067,INE176B01034,2020-03-04,633.19,-0.008808550859433772
1006,HAVELLS,EQ,N,639.5,626.7,637.9,635.3,632.85,632.95,913452,579243456.1,806.85,585.5,25963,INE176B01034,2020-03-05,634.13,0.0037058981896498366
1007,HAVELLS,EQ,N,637.9,613.0,620.0,635.05,632.55,635.3,1574882,982803165.1,806.85,585.5,26574,INE176B01034,2020-03-06,624.05,-0.0003935923221591864
1008,HAVELLS,EQ,N,626.85,593.3,620.0,610.2,612.0,635.05,1919270,1172368554.3,806.85,585.5,37869,INE176B01034,2020-03-09,610.84,-0.039916963667758765
1009,HAVELLS,EQ,N,618.3,601.75,610.0,613.2,612.95,610.2,1335433,816913201.45,806.85,585.5,31608,INE176B01034,2020-03-11,611.72,0.004904374715089865
1010,HAVELLS,EQ,N,596.95,514.65,590.0,578.7,583.0,613.2,4202510,2365821734.2,806.85,514.65,89475,INE176B01034,2020-03-12,562.95,-0.057906938417866094
1011,HAVELLS,EQ,N,623.45,531.95,532.5,600.5,600.5,578.7,1997455,1168350881.85,806.85,514.65,63615,INE176B01034,2020-03-13,584.92,0.03697843294024494
1012,HAVELLS,EQ,N,607.5,562.75,584.9,565.85,566.7,600.5,1397941,816926063.85,806.85,514.65,53668,INE176B01034,2020-03-16,584.38,-0.059433616108087506
1013,HAVELLS,EQ,N,585.45,561.0,565.9,569.85,570.0,565.85,1352460,776676009.7,806.85,514.65,50239,INE176B01034,2020-03-17,574.27,0.007044142889793825
1014,HAVELLS,EQ,N,579.05,552.2,575.0,560.0,558.6,569.85,2536297,1435968791.5,806.85,514.65,91156,INE176B01034,2020-03-18,566.17,-0.017436384572549812
1015,HAVELLS,EQ,N,559.25,516.25,540.0,535.2,540.0,560.0,2727642,1461338864.8,806.85,514.65,58796,INE176B01034,2020-03-19,535.75,-0.045296274915175516
1016,HAVELLS,EQ,N,554.9,521.35,537.0,537.8,537.8,535.2,1910422,1032929957.5,806.85,514.65,67512,INE176B01034,2020-03-20,540.68,0.004846235020744771
1017,HAVELLS,EQ,N,527.9,484.1,499.9,498.5,493.0,537.8,1711503,851756233.5,806.85,484.1,33683,INE176B01034,2020-03-23,497.67,-0.07588315443287108
1018,HAVELLS,EQ,N,508.65,481.0,494.0,489.95,489.5,498.5,2024491,1005385874.05,806.85,481.0,72942,INE176B01034,2020-03-24,496.61,-0.01730024432006516
1019,HAVELLS,EQ,N,495.95,465.6,476.15,473.65,473.4,489.95,1615671,772836738.3,806.85,465.6,54223,INE176B01034,2020-03-25,478.34,-0.03383469276028439
1020,HAVELLS,EQ,N,507.4,474.1,475.25,493.45,493.0,473.65,1484714,735341426.85,806.85,465.6,57273,INE176B01034,2020-03-26,495.27,0.04095288429647326
1021,HAVELLS,EQ,N,519.4,486.55,499.0,511.15,511.0,493.45,3822048,1918514805.5,806.85,465.6,67745,INE176B01034,2020-03-27,501.96,0.035241552585006275
1022,HAVELLS,EQ,N,505.6,465.25,503.95,467.35,470.0,511.15,1622137,783324883.5,806.85,465.25,52625,INE176B01034,2020-03-30,482.9,-0.08958464757442997
1023,HAVELLS,EQ,N,488.0,458.05,474.0,480.45,476.0,467.35,1862236,886038079.9,806.85,458.05,49567,INE176B01034,2020-03-31,475.79,0.02764472309468413
1024,HAVELLS,EQ,N,489.0,466.5,480.0,484.6,481.0,480.45,1414588,674988172.65,806.85,458.05,40245,INE176B01034,2020-04-01,477.16,0.008600643659148588
1025,HAVELLS,EQ,N,498.0,469.55,498.0,471.5,471.0,484.6,2044235,980838258.1,806.85,458.05,101213,INE176B01034,2020-04-03,479.81,-0.02740470630891334
1026,HAVELLS,EQ,N,508.9,481.25,485.5,500.3,499.85,471.5,1116157,554504695.3,806.85,458.05,39542,INE176B01034,2020-04-07,496.8,0.059288816420647095
1027,HAVELLS,EQ,N,535.8,492.1,499.85,531.6,527.8,500.3,1811039,946788930.95,806.85,458.05,52843,INE176B01034,2020-04-08,522.79,0.060683408344931244
1028,HAVELLS,EQ,N,554.65,524.0,536.0,550.6,550.65,531.6,2060336,1111811887.0,806.85,458.05,47275,INE176B01034,2020-04-09,539.63,0.03511726586941677
968,HAVELLS,EQ,N,553.2,524.45,552.0,536.35,531.0,550.6,1516544,814261031.45,806.85,458.05,34087,INE176B01034,2020-04-13,536.92,-0.02622165966506884
969,HAVELLS,EQ,N,579.85,537.05,537.05,559.5,561.0,536.35,3595791,2017199753.45,806.85,458.05,76442,INE176B01034,2020-04-15,560.99,0.04225659470854115
970,HAVELLS,EQ,N,557.45,539.4,551.0,548.5,545.0,559.5,1966417,1081354342.3,806.85,458.05,62054,INE176B01034,2020-04-16,549.91,-0.019856248036695057
971,HAVELLS,EQ,N,562.95,523.5,550.0,528.6,531.65,548.5,3634673,1938973835.85,806.85,458.05,130854,INE176B01034,2020-04-17,533.47,-0.03695527754509609
972,HAVELLS,EQ,N,532.0,510.1,532.0,524.95,524.8,528.6,3578236,1869180977.85,806.85,458.05,88873,INE176B01034,2020-04-20,522.37,-0.006928982209237766
973,HAVELLS,EQ,N,519.9,500.0,513.0,503.8,501.25,524.95,2296205,1163659121.6,806.85,458.05,68692,INE176B01034,2020-04-21,506.77,-0.041123656042440615
974,HAVELLS,EQ,N,522.0,487.0,505.0,517.9,517.6,503.8,2874821,1451029870.65,806.85,458.05,56934,INE176B01034,2020-04-22,504.74,0.027602809511335202
975,HAVELLS,EQ,N,534.3,515.0,520.0,530.55,529.0,517.9,1438734,756893579.35,806.85,458.05,34526,INE176B01034,2020-04-23,526.08,0.024132030889753686
976,HAVELLS,EQ,N,537.0,517.1,524.0,525.6,524.55,530.55,1707752,905103913.1,806.85,458.05,30571,INE176B01034,2020-04-24,530.0,-0.009373737149198647
977,HAVELLS,EQ,N,538.85,524.05,525.0,535.35,535.0,525.6,1213123,647616531.9,806.85,458.05,33967,INE176B01034,2020-04-27,533.84,0.018380271433878548
978,HAVELLS,EQ,N,542.3,525.0,540.8,532.95,531.0,535.35,1209446,642146873.25,806.85,458.05,49590,INE176B01034,2020-04-28,530.94,-0.004493127469133107
979,HAVELLS,EQ,N,545.0,529.45,532.95,542.85,542.55,532.95,975128,525191454.6,806.85,458.05,32152,INE176B01034,2020-04-29,538.59,0.018405427542715458
980,HAVELLS,EQ,N,565.75,544.7,552.25,563.5,563.0,542.85,2637280,1465466865.55,806.85,458.05,70688,INE176B01034,2020-04-30,555.67,0.037334294801969925
981,HAVELLS,EQ,N,552.75,518.05,547.0,524.85,525.25,563.5,1835906,964643994.9,806.85,458.05,54937,INE176B01034,2020-05-04,525.43,-0.07105482599802482
982,HAVELLS,EQ,N,534.9,501.05,534.8,506.6,504.0,524.85,1137980,590103398.85,806.85,458.05,37106,INE176B01034,2020-05-05,518.55,-0.03539076991423151
983,HAVELLS,EQ,N,518.0,492.45,509.05,508.3,510.95,506.6,2448671,1246698989.9,806.85,458.05,62027,INE176B01034,2020-05-06,509.13,0.0033500868852822663
984,HAVELLS,EQ,N,512.25,485.0,510.3,486.85,487.95,508.3,2606706,1283103667.9,806.85,458.05,66661,INE176B01034,2020-05-07,492.23,-0.043115757028092005
985,HAVELLS,EQ,N,497.0,485.15,494.0,487.45,485.9,486.85,3203182,1572440743.5,806.85,458.05,62798,INE176B01034,2020-05-08,490.9,0.001231653650515696
