Unnamed: 0,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,VWAP,LOG_DIFF_CH_CLOSING_PRICE
994,AMBUJACEM,EQ,N,216.55,199.8,208.6,202.25,201.55,205.05,5187934,1086879770.9,244.0,184.1,32395,INE079A01024,2020-03-02,209.5,
996,AMBUJACEM,EQ,N,212.2,203.65,203.9,211.15,211.35,202.25,4549626,949719900.5,244.0,184.1,98294,INE079A01024,2020-03-03,208.75,0.043064225441351134
1003,AMBUJACEM,EQ,N,213.0,204.7,211.35,208.1,207.65,211.15,3541106,739960063.4,244.0,184.1,44205,INE079A01024,2020-03-04,208.96,-0.014550047980363523
1006,AMBUJACEM,EQ,N,211.9,203.65,208.2,204.4,205.0,208.1,2414347,501404895.7,244.0,184.1,20559,INE079A01024,2020-03-05,207.68,-0.01793987507003969
1007,AMBUJACEM,EQ,N,206.55,195.4,198.75,205.1,204.7,204.4,2587514,524972486.1,244.0,184.1,20604,INE079A01024,2020-03-06,202.89,0.0034188067487859186
1008,AMBUJACEM,EQ,N,203.25,191.45,199.8,193.7,192.85,205.1,3910317,768961952.1,244.0,184.1,47277,INE079A01024,2020-03-09,196.65,-0.05718709466538474
1009,AMBUJACEM,EQ,N,196.45,189.8,194.1,190.45,190.05,193.7,3553048,683884743.4,244.0,184.1,40356,INE079A01024,2020-03-11,192.48,-0.016920877488337815
1010,AMBUJACEM,EQ,N,183.75,169.1,183.0,175.5,177.35,190.45,8015858,1403187061.45,244.0,169.1,120971,INE079A01024,2020-03-12,175.05,-0.08175065001869175
1011,AMBUJACEM,EQ,N,190.7,152.05,166.0,187.75,189.25,175.5,3970888,718065162.45,244.0,152.05,76455,INE079A01024,2020-03-13,180.83,0.06747224773832361
1012,AMBUJACEM,EQ,N,184.05,172.15,180.0,179.45,180.0,187.75,5362750,960047222.9,244.0,152.05,53927,INE079A01024,2020-03-16,179.02,-0.04521467305062821
