FILENAME1,FILENAME2,CORRELATION
SCHAEFFLER,SCHAEFFLER,1.0
SCHAEFFLER,UBL,0.11344127366970722
SCHAEFFLER,PAYTM,-0.030949828992520693
SCHAEFFLER,ADANIGREEN,0.027385286053754957
SCHAEFFLER,TATACONSUM,0.12844207272946376
SCHAEFFLER,OFSS,0.05438371317705383
SCHAEFFLER,HEROMOTOCO,0.09269741853658259
SCHAEFFLER,LT,0.1468152705249222
SCHAEFFLER,RELIANCE,0.06353132206768271
SCHAEFFLER,SUZLON,0.025691147072983655
SCHAEFFLER,ICICIGI,0.04457444752996606
SCHAEFFLER,NTPC,0.07005049777942672
SCHAEFFLER,ABCAPITAL,0.10806749117133922
SCHAEFFLER,PGHH,0.04889301399808356
SCHAEFFLER,TATAELXSI,0.026922878430852212
SCHAEFFLER,HINDUNILVR,0.09622005295965488
SCHAEFFLER,HINDZINC,0.046385998045124284
SCHAEFFLER,GODREJPROP,0.0866213822222879
SCHAEFFLER,PIDILITIND,0.09442277344094804
SCHAEFFLER,IDBI,0.09088651796439022
SCHAEFFLER,NHPC,0.05259005144167872
SCHAEFFLER,POWERGRID,0.040045807884818305
SCHAEFFLER,SIEMENS,0.029272036768342034
SCHAEFFLER,TIINDIA,0.09581439108115258
SCHAEFFLER,TATAMOTORS,0.09041715948477955
SCHAEFFLER,ATGL,0.023880772893357678
SCHAEFFLER,TATACOMM,0.055618873041472665
SCHAEFFLER,CONCOR,0.09741226703499994
SCHAEFFLER,HDFCBANK,0.1260953063386933
SCHAEFFLER,DRREDDY,0.019377741591156124
SCHAEFFLER,PFC,0.07767216699834655
SCHAEFFLER,CIPLA,0.00897970499435285
SCHAEFFLER,FEDERALBNK,0.09105727680903503
SCHAEFFLER,THERMAX,0.040946009471402325
SCHAEFFLER,TVSMOTOR,0.03390330013931008
SCHAEFFLER,AUROPHARMA,0.057473681001778416
SCHAEFFLER,ASHOKLEY,0.0847812619912385
SCHAEFFLER,IDEA,0.07081438347509396
SCHAEFFLER,HAVELLS,0.09307718742935668
SCHAEFFLER,M%26M,0.07419251164615562
SCHAEFFLER,ONGC,0.047581836764263294
SCHAEFFLER,GRASIM,0.10713817553784315
SCHAEFFLER,OBEROIRLTY,0.07721901185576313
SCHAEFFLER,DEEPAKNTR,0.09133442997523307
SCHAEFFLER,ULTRACEMCO,0.09283148484449127
SCHAEFFLER,KPITTECH,0.0670765623586648
SCHAEFFLER,GICRE,0.06416111528978946
SCHAEFFLER,WIPRO,0.07203607113499262
SCHAEFFLER,ITC,0.061407128975034815
SCHAEFFLER,INDUSTOWER,0.06798684540786562
SCHAEFFLER,POLYCAB,0.09650623014484855
SCHAEFFLER,MUTHOOTFIN,0.06655060816347654
SCHAEFFLER,AMBUJACEM,0.039621195135048
SCHAEFFLER,SHRIRAMFIN,0.08217298568859725
SCHAEFFLER,LTIM,0.07983749131380188
SCHAEFFLER,NESTLEIND,-0.006756228398004419
SCHAEFFLER,SJVN,0.05012241583913293
SCHAEFFLER,INDUSINDBK,0.08550261193147136
SCHAEFFLER,CENTRALBK,0.05671316818197158
SCHAEFFLER,MPHASIS,0.0665051079582273
SCHAEFFLER,BHARATFORG,0.0757647511035666
SCHAEFFLER,TORNTPOWER,0.1800990724195659
SCHAEFFLER,BAJFINANCE,0.08253737606543511
SCHAEFFLER,APOLLOHOSP,0.08686412725288686
SCHAEFFLER,UPL,0.09079782389254315
SCHAEFFLER,ICICIPRULI,0.08893562825854683
SCHAEFFLER,LINDEINDIA,0.07498072155658374
SCHAEFFLER,TATASTEEL,-0.005671751027789325
SCHAEFFLER,MARICO,0.06483568520294353
SCHAEFFLER,AXISBANK,0.06883002217903497
SCHAEFFLER,IOC,0.06387356806786647
SCHAEFFLER,DALBHARAT,0.04261808842632231
SCHAEFFLER,M%26MFIN,0.07834432934826276
SCHAEFFLER,BANKBARODA,0.047826932130301134
SCHAEFFLER,LUPIN,0.12655541886101238
SCHAEFFLER,SHREECEM,0.0976287538588378
SCHAEFFLER,BANDHANBNK,0.051540436128552566
SCHAEFFLER,DIVISLAB,0.052173868425054525
SCHAEFFLER,PATANJALI,0.018963762110162184
SCHAEFFLER,PRESTIGE,0.07721237160096137
SCHAEFFLER,SAIL,0.09980238824091268
SCHAEFFLER,ADANIENSOL,0.026299637244488094
SCHAEFFLER,ZYDUSLIFE,0.04649707726200078
SCHAEFFLER,JSWINFRA,0.08543858785362049
SCHAEFFLER,UNOMINDA,0.09123678307867668
SCHAEFFLER,TITAN,0.10417055676048778
SCHAEFFLER,BHEL,0.09735660186103691
SCHAEFFLER,MOTHERSON,0.04838290478200544
SCHAEFFLER,IRCTC,0.028576504372808443
SCHAEFFLER,UNIONBANK,0.1323686135724712
SCHAEFFLER,JUBLFOOD,0.028088921168138818
SCHAEFFLER,HINDALCO,0.0675043132149489
SCHAEFFLER,TCS,0.07987728728725388
SCHAEFFLER,MARUTI,0.02937960679396603
SCHAEFFLER,ASTRAL,0.06990124061745417
SCHAEFFLER,GAIL,0.048769083404487074
SCHAEFFLER,ADANIPORTS,0.07258052161223992
SCHAEFFLER,JSL,0.05451658612366921
SCHAEFFLER,VEDL,0.056552423368385646
SCHAEFFLER,SOLARINDS,0.01892060154738769
SCHAEFFLER,KOTAKBANK,0.11958066925335308
SCHAEFFLER,OIL,0.04922931547447521
SCHAEFFLER,DMART,-0.011552317826725021
SCHAEFFLER,HAL,0.05103384138373938
SCHAEFFLER,HCLTECH,0.055062555169314555
SCHAEFFLER,ZOMATO,0.02494828900621579
SCHAEFFLER,INDHOTEL,0.11120979722971185
SCHAEFFLER,3MINDIA,-0.06448426119130668
SCHAEFFLER,HINDPETRO,0.044341747264681944
SCHAEFFLER,UCOBANK,0.05490182309861769
SCHAEFFLER,GODREJCP,0.06784403167668526
SCHAEFFLER,ADANIPOWER,-0.01698486646521582
SCHAEFFLER,IOB,0.06474310175804457
SCHAEFFLER,L%26TFH,0.09262386593495198
SCHAEFFLER,CGPOWER,-0.027334266121734205
SCHAEFFLER,FACT,0.05412614886271851
SCHAEFFLER,JINDALSTEL,0.08854218362232934
SCHAEFFLER,SONACOMS,-0.0010897750336965604
SCHAEFFLER,VBL,0.03872016888397005
SCHAEFFLER,ACC,0.049421626451581116
SCHAEFFLER,DLF,0.1115571519562598
SCHAEFFLER,TORNTPHARM,0.036306097189003295
SCHAEFFLER,CUMMINSIND,0.08568055907110878
SCHAEFFLER,KALYANKJIL,0.02108522667681411
SCHAEFFLER,BRITANNIA,0.09792935579782548
SCHAEFFLER,IRFC,0.005558737138046879
SCHAEFFLER,RECLTD,0.10242320796548124
SCHAEFFLER,SBICARD,0.017781770742449455
SCHAEFFLER,HDFCLIFE,0.10661021410195334
SCHAEFFLER,SUNDARMFIN,0.06391302678975415
SCHAEFFLER,JSWENERGY,0.0660446761593135
SCHAEFFLER,BHARTIARTL,0.06937810586665785
SCHAEFFLER,NLCINDIA,0.04189530510919305
SCHAEFFLER,YESBANK,0.03830467371832303
SCHAEFFLER,BPCL,0.06834182203637378
SCHAEFFLER,BERGEPAINT,0.0808267290525887
SCHAEFFLER,TATATECH,0.037614618674035226
SCHAEFFLER,MRF,0.09563116115842636
SCHAEFFLER,LODHA,0.01713365217982142
SCHAEFFLER,EICHERMOT,-0.01907380610252276
SCHAEFFLER,APLAPOLLO,0.043516883924958234
SCHAEFFLER,BALKRISIND,0.07890663163986816
SCHAEFFLER,DIXON,0.04768475089303
SCHAEFFLER,INFY,0.06752595752267176
SCHAEFFLER,JIOFIN,0.253702969437238
SCHAEFFLER,SBILIFE,0.09892983523796733
SCHAEFFLER,MAXHEALTH,0.03183056534771797
SCHAEFFLER,PAGEIND,0.08530346232018396
SCHAEFFLER,ICICIBANK,0.10073947122757668
SCHAEFFLER,ALKEM,0.03131458891029231
SCHAEFFLER,BOSCHLTD,0.08648238327773927
SCHAEFFLER,PIIND,0.032352198010650125
SCHAEFFLER,TRENT,0.07724774552334954
SCHAEFFLER,NYKAA,0.0043000935074087275
SCHAEFFLER,INDIGO,0.015118273093341721
SCHAEFFLER,SBIN,0.11324870024514398
SCHAEFFLER,COFORGE,0.052381153650327944
SCHAEFFLER,COROMANDEL,0.05858687549525607
SCHAEFFLER,BEL,0.014966407555195313
SCHAEFFLER,LTTS,0.08689589156354123
SCHAEFFLER,BAJAJFINSV,0.035121427448091706
SCHAEFFLER,HDFCAMC,0.11760027375257373
SCHAEFFLER,BAJAJ-AUTO,0.06624962234613081
SCHAEFFLER,METROBRAND,0.03857181783572447
