FILENAME1,FILENAME2,CORRELATION
SCHAEFFLER,SCHAEFFLER,1.0
SCHAEFFLER,UBL,0.08476780471181446
SCHAEFFLER,PAYTM,-0.04156903240745429
SCHAEFFLER,ADANIGREEN,0.030853375768266824
SCHAEFFLER,TATACONSUM,0.10909002212508155
SCHAEFFLER,OFSS,0.0654650572717542
SCHAEFFLER,HEROMOTOCO,0.07096132081794591
SCHAEFFLER,LT,0.10104392855362664
SCHAEFFLER,RELIANCE,0.05459818961311883
SCHAEFFLER,SUZLON,-0.0007197104447840137
SCHAEFFLER,ICICIGI,0.04041408281808683
SCHAEFFLER,NTPC,0.06911450224183652
SCHAEFFLER,ABCAPITAL,0.10946851162256845
SCHAEFFLER,PGHH,-0.0024693995529788343
SCHAEFFLER,TATAELXSI,0.05858083505486623
SCHAEFFLER,HINDUNILVR,0.039319371474800975
SCHAEFFLER,HINDZINC,0.08127394244137344
SCHAEFFLER,GODREJPROP,0.09612566641523342
SCHAEFFLER,PIDILITIND,0.0843823808699722
SCHAEFFLER,IDBI,0.08733286104922801
SCHAEFFLER,NHPC,0.07981482478225807
SCHAEFFLER,POWERGRID,0.08600391514317192
SCHAEFFLER,SIEMENS,0.1320016044378936
SCHAEFFLER,TIINDIA,0.09577852101969084
SCHAEFFLER,TATAMOTORS,0.10160102327427317
SCHAEFFLER,ATGL,0.033619363193906404
SCHAEFFLER,TATACOMM,0.05418565218295756
SCHAEFFLER,CONCOR,0.10173228470412203
SCHAEFFLER,HDFCBANK,0.08199998124309585
SCHAEFFLER,DRREDDY,0.010785986731285845
SCHAEFFLER,PFC,0.10286283891891923
SCHAEFFLER,CIPLA,-0.022481212471327897
SCHAEFFLER,FEDERALBNK,0.10471175107865845
SCHAEFFLER,THERMAX,0.12327614322023527
SCHAEFFLER,TVSMOTOR,0.03681351793043739
SCHAEFFLER,AUROPHARMA,0.04816616154004924
SCHAEFFLER,ASHOKLEY,0.09047800658488389
SCHAEFFLER,IDEA,0.05552059119417275
SCHAEFFLER,HAVELLS,0.07094316966420076
SCHAEFFLER,M%26M,0.06283164810940174
SCHAEFFLER,ONGC,0.09486485029392419
SCHAEFFLER,GRASIM,0.08470873570256078
SCHAEFFLER,OBEROIRLTY,0.08556889121699743
SCHAEFFLER,DEEPAKNTR,0.09872167781894746
SCHAEFFLER,ULTRACEMCO,0.09113265980087017
SCHAEFFLER,KPITTECH,0.09985061824387884
SCHAEFFLER,GICRE,0.0789680447449725
SCHAEFFLER,WIPRO,0.054897402253808854
SCHAEFFLER,ITC,0.051213867539779204
SCHAEFFLER,INDUSTOWER,0.04774665019275619
SCHAEFFLER,POLYCAB,0.09580121727080972
SCHAEFFLER,MUTHOOTFIN,0.06574527661761802
SCHAEFFLER,AMBUJACEM,0.08143783531789542
SCHAEFFLER,SHRIRAMFIN,0.06312314312698192
SCHAEFFLER,LTIM,0.06924838209712263
SCHAEFFLER,NESTLEIND,-0.012817716788461999
SCHAEFFLER,SJVN,0.07814106277791369
SCHAEFFLER,INDUSINDBK,0.073458961492335
SCHAEFFLER,CENTRALBK,0.07422908344717648
SCHAEFFLER,MPHASIS,0.08538600148086714
SCHAEFFLER,BHARATFORG,0.08668290487085147
SCHAEFFLER,TORNTPOWER,0.12294251668807057
SCHAEFFLER,BAJFINANCE,0.06180915183747902
SCHAEFFLER,APOLLOHOSP,0.06350682260842466
SCHAEFFLER,UPL,0.0817473132152314
SCHAEFFLER,ICICIPRULI,0.10399369182923777
SCHAEFFLER,LINDEINDIA,0.13180716503697937
SCHAEFFLER,TATASTEEL,-0.0019148179271324959
SCHAEFFLER,MARICO,0.06192207076006074
SCHAEFFLER,AXISBANK,0.06768196069893921
SCHAEFFLER,IOC,0.07406726523980735
SCHAEFFLER,DALBHARAT,0.11191867842465676
SCHAEFFLER,M%26MFIN,0.08858587283054285
SCHAEFFLER,BANKBARODA,0.0300002255258147
SCHAEFFLER,LUPIN,0.05555533537697394
SCHAEFFLER,SHREECEM,0.07720151335089866
SCHAEFFLER,BANDHANBNK,0.06819263250197484
SCHAEFFLER,DIVISLAB,0.011359764361629592
SCHAEFFLER,PATANJALI,0.008479050414398552
SCHAEFFLER,PRESTIGE,0.06987021943244957
SCHAEFFLER,SAIL,0.09329386984587408
SCHAEFFLER,ADANIENSOL,0.049194140010887996
SCHAEFFLER,ZYDUSLIFE,-0.0008475376582147259
SCHAEFFLER,JSWINFRA,0.19801062818625856
SCHAEFFLER,UNOMINDA,0.1368472383758192
SCHAEFFLER,TITAN,0.06758492036702794
SCHAEFFLER,BHEL,0.11064392800179422
SCHAEFFLER,MOTHERSON,0.08741261791758538
SCHAEFFLER,IRCTC,0.02051584418672724
SCHAEFFLER,UNIONBANK,0.06652477797001613
SCHAEFFLER,JUBLFOOD,0.027818904970161838
SCHAEFFLER,HINDALCO,0.06931082416289049
SCHAEFFLER,TCS,0.08566247724918931
SCHAEFFLER,MARUTI,0.059712456276178084
SCHAEFFLER,ASTRAL,0.06088519108331412
SCHAEFFLER,GAIL,0.09363208321006523
SCHAEFFLER,ADANIPORTS,0.07433352586489628
SCHAEFFLER,JSL,0.10363922530082072
SCHAEFFLER,VEDL,0.06636407273933459
SCHAEFFLER,SOLARINDS,0.04524996427878804
SCHAEFFLER,KOTAKBANK,0.08726553391717885
SCHAEFFLER,OIL,0.05163244142198602
SCHAEFFLER,DMART,-0.01620435477372604
SCHAEFFLER,HAL,0.05960303028259595
SCHAEFFLER,HCLTECH,0.05699969554796955
SCHAEFFLER,ZOMATO,0.010583268410964165
SCHAEFFLER,INDHOTEL,0.09576064847035058
SCHAEFFLER,3MINDIA,0.08479405362265532
SCHAEFFLER,HINDPETRO,0.058438166449767764
SCHAEFFLER,UCOBANK,0.059243598253145756
SCHAEFFLER,GODREJCP,0.08229326761877523
SCHAEFFLER,ADANIPOWER,-0.010854108244243191
SCHAEFFLER,IOB,0.0743812465853684
SCHAEFFLER,L%26TFH,0.09818869799841169
SCHAEFFLER,CGPOWER,-0.02672726564951184
SCHAEFFLER,FACT,0.05079640351069113
SCHAEFFLER,JINDALSTEL,0.07823303455769459
SCHAEFFLER,SONACOMS,0.0016817577967740054
SCHAEFFLER,VBL,0.03561169020100921
SCHAEFFLER,ACC,0.056790644676998465
SCHAEFFLER,DLF,0.0907942576592189
SCHAEFFLER,TORNTPHARM,0.03181996094813826
SCHAEFFLER,CUMMINSIND,0.08324696459241694
SCHAEFFLER,KALYANKJIL,0.01660000036993892
SCHAEFFLER,BRITANNIA,0.03451972841107242
SCHAEFFLER,IRFC,0.0021391941300922725
SCHAEFFLER,RECLTD,0.09975795155257283
SCHAEFFLER,SBICARD,0.03221128854833441
SCHAEFFLER,HDFCLIFE,0.08704602233311551
SCHAEFFLER,SUNDARMFIN,0.09122821639419194
SCHAEFFLER,JSWENERGY,0.06067905229529224
SCHAEFFLER,BHARTIARTL,0.06426019130444025
SCHAEFFLER,NLCINDIA,0.07931852503546262
SCHAEFFLER,YESBANK,0.025533490154054532
SCHAEFFLER,BPCL,0.07088107407412889
SCHAEFFLER,BERGEPAINT,0.0631141577672222
SCHAEFFLER,TATATECH,-0.041395002883148395
SCHAEFFLER,MRF,0.06754955709149675
SCHAEFFLER,LODHA,0.028523372393311774
SCHAEFFLER,EICHERMOT,-0.00648930397446146
SCHAEFFLER,APLAPOLLO,0.06189957831729921
SCHAEFFLER,BALKRISIND,0.09604410302168094
SCHAEFFLER,DIXON,0.04860803372589893
SCHAEFFLER,INFY,0.06579530216551938
SCHAEFFLER,JIOFIN,0.1683278098982864
SCHAEFFLER,SBILIFE,0.10495197568433909
SCHAEFFLER,MAXHEALTH,0.05298347455448889
SCHAEFFLER,PAGEIND,0.059169175701786696
SCHAEFFLER,ICICIBANK,0.0690184206262088
SCHAEFFLER,ALKEM,0.027779845443811037
SCHAEFFLER,BOSCHLTD,0.08542360326759106
SCHAEFFLER,PIIND,0.03511446188418073
SCHAEFFLER,TRENT,0.07682116175080526
SCHAEFFLER,NYKAA,0.004308657926327498
SCHAEFFLER,INDIGO,0.0537812992086908
SCHAEFFLER,SBIN,0.09205726292017534
SCHAEFFLER,COFORGE,0.0813429711478682
SCHAEFFLER,COROMANDEL,0.06669597931421424
SCHAEFFLER,BEL,0.05005968302288384
SCHAEFFLER,LTTS,0.08362851231974437
SCHAEFFLER,BAJAJFINSV,0.016952403970217494
SCHAEFFLER,HDFCAMC,0.07243963420184757
SCHAEFFLER,BAJAJ-AUTO,0.06952970183425278
SCHAEFFLER,METROBRAND,-0.014172402724475786
SCHAEFFLER,RVNL,0.07865217607590692
SCHAEFFLER,MAZDOCK,0.02187095004447947
SCHAEFFLER,BANKINDIA,0.07862108317093247
SCHAEFFLER,MCDOWELL-N,0.08868900498775856
SCHAEFFLER,JSWSTEEL,0.06367695906883462
SCHAEFFLER,SUPREMEIND,0.07399141669669955
SCHAEFFLER,NAUKRI,0.07510297582443592
SCHAEFFLER,IDFCFIRSTB,0.11174548656989466
SCHAEFFLER,AWL,-0.04693091209046781
SCHAEFFLER,ADANIENT,0.0685106440854806
SCHAEFFLER,FLUOROCHEM,0.11472011925137565
SCHAEFFLER,AUBANK,0.05164988009890444
SCHAEFFLER,LICI,0.052134629009094116
SCHAEFFLER,SRF,0.0015762211829115642
SCHAEFFLER,POLICYBZR,0.005527930023736533
SCHAEFFLER,INDIANB,0.08870712755277572
SCHAEFFLER,COLPAL,0.04704557347996798
SCHAEFFLER,GMRINFRA,0.07678577359923877
SCHAEFFLER,ASIANPAINT,0.04302791713247474
SCHAEFFLER,CHOLAFIN,0.07462678922057649
SCHAEFFLER,DABUR,0.07434408712300496
SCHAEFFLER,COALINDIA,0.07934014513220991
SCHAEFFLER,NMDC,0.07598207007341941
SCHAEFFLER,SUNPHARMA,0.0361873228999832
SCHAEFFLER,MANKIND,0.013026048343207102
SCHAEFFLER,NIACL,0.05817461041861307
SCHAEFFLER,TATAPOWER,0.16004011388830364
SCHAEFFLER,TECHM,0.08581151739050662
SCHAEFFLER,AIAENG,0.05145275843381452
SCHAEFFLER,CANBK,0.07622707028128951
SCHAEFFLER,ABB,0.11279841526470713
SCHAEFFLER,PNB,0.05921671323616196
SCHAEFFLER,POONAWALLA,-0.018935954854595097
SCHAEFFLER,PHOENIXLTD,0.08205387232880884
SCHAEFFLER,BAJAJHLDNG,0.057818358983526434
SCHAEFFLER,PERSISTENT,0.09035968245311192
UBL,SCHAEFFLER,0.08476780471181446
UBL,UBL,1.0
UBL,PAYTM,-0.012842061530012312
UBL,ADANIGREEN,0.043233164854193894
UBL,TATACONSUM,0.3992323205623724
UBL,OFSS,0.26173455003480867
UBL,HEROMOTOCO,0.3071496466175433
UBL,LT,0.3792032611190359
UBL,RELIANCE,0.2887496534571307
UBL,SUZLON,0.09981453847734532
UBL,ICICIGI,0.29010131692148
UBL,NTPC,0.2888222292060495
UBL,ABCAPITAL,0.3647112312539442
UBL,PGHH,0.21747952746676852
UBL,TATAELXSI,0.22794240707688698
UBL,HINDUNILVR,0.2665718110436724
UBL,HINDZINC,0.19719756802537566
UBL,GODREJPROP,0.355120474290416
UBL,PIDILITIND,0.3301383816567221
UBL,IDBI,0.26420543804010843
UBL,NHPC,0.2064161078141894
UBL,POWERGRID,0.21253187994369793
UBL,SIEMENS,0.3501580030896612
UBL,TIINDIA,0.15357832498944352
UBL,TATAMOTORS,0.3590928205589305
UBL,ATGL,0.10470297425805179
UBL,TATACOMM,0.2538385261426474
UBL,CONCOR,0.3374399338943428
UBL,HDFCBANK,0.3416664141666866
UBL,DRREDDY,0.18597758789630212
UBL,PFC,0.3183765269325459
UBL,CIPLA,0.13238135080450572
UBL,FEDERALBNK,0.3984076631371781
UBL,THERMAX,0.16415831218110688
UBL,TVSMOTOR,0.2855774583368219
UBL,AUROPHARMA,0.29179927954360363
UBL,ASHOKLEY,0.3497757310735971
UBL,IDEA,0.2741748164114067
UBL,HAVELLS,0.31223794047309106
UBL,M%26M,0.31205308728559467
UBL,ONGC,0.18664468518534916
UBL,GRASIM,0.40696262278136236
UBL,OBEROIRLTY,0.26154822010697826
UBL,DEEPAKNTR,0.3667815326364583
UBL,ULTRACEMCO,0.3947303970900973
